"taxon","lfc_oat_G2","padj_oat_G2","lfc_oat_G3","padj_oat_G3","lfc_wheat_G2","padj_wheat_G2","lfc_wheat_G3","padj_wheat_G3","OrderName","oat_same_direction","oat_any_sig","wheat_same_direction","wheat_any_sig","anbc_oat_sig","anbc_oat_dir","anbc_wheat_sig","anbc_wheat_dir","oat_concordant","wheat_concordant","oat_arrow","wheat_arrow"
"bf9be3c104ea0c19d3f4b41dd1862a89",NA,NA,NA,NA,-8.95831161733597,NA,NA,NA,"Unclassified Paceibacteria",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"adf021246bf5a52687193edea42671ef",NA,NA,NA,NA,22.9522721220482,NA,NA,NA,"Babeliales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"fec95878e9323087b609f4cd86b3cc8b",NA,NA,NA,NA,-24.9896463543804,NA,NA,NA,"Opitutales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"e5d84d0b9dd8040fcdac521fada728a8",NA,NA,NA,NA,22.7552872512737,NA,NA,NA,"Pedosphaerales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"38fe7cdad46ee97cd12b232f8cd2aca7",NA,NA,NA,NA,22.9358766569179,NA,NA,NA,"GIF10",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"7496671ed8f70f49b6f48d2368db5626",NA,NA,NA,NA,-1.41120271056089,NA,23.0363919794522,NA,"Cyanobacteriales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"21d86b5d037137872916eda48e650a62",NA,NA,NA,NA,23.0451458203982,NA,NA,NA,"Tepidiformales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"1fec1ed0027d30ef5f80f65c663bafc5",NA,NA,NA,NA,22.4846300662498,NA,-26.354439864582,7.5818159150837e-10,"Aggregatilineales",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"a4a5ac8564fbf1db869ad667f4315eff",NA,NA,NA,NA,23.2627810135509,NA,NA,NA,"Planctomycetales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"59470531649449e66a30d968901a4763",NA,NA,NA,NA,4.32796994819896,0.984635073761085,NA,NA,"Gemmatales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"68bcda32be34ff9e7cc262f6fe275be6",NA,NA,NA,NA,23.1006257720317,NA,22.4686174734011,NA,"WQYP01",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"d915961fff71b0b410365e024d4db38d",NA,NA,NA,NA,23.0502991300122,NA,NA,NA,"DSUL01",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"4b92a12c127f465eb0ed54ded1e3e329",NA,NA,NA,NA,24.2490814029711,NA,NA,NA,"Vicinamibacterales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"c7913edfda262b47b71f8cb7246a75f3",NA,NA,NA,NA,24.1236241234732,NA,21.1789778448265,NA,"Treponematales",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"a165bf51d50346e911f950396eded741",NA,NA,NA,NA,-23.8118334115123,NA,NA,NA,"Selenomonadales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"3fbe30c40b6233edc057fe6d61dc7d7d",NA,NA,NA,NA,22.0763575194274,NA,22.4741669558145,NA,"Streptomycetales",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"8ddf8ae3826f084467066355b1b1c18a",NA,NA,NA,NA,-22.9855579583057,NA,NA,NA,"Unclassified Desulfobacterota_C",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"426a4453ab2973d926b156da5710819a",NA,NA,NA,NA,-1.18913467798526,NA,NA,NA,"Palsa-1104_A",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"a2794d9a683656c92fe04e0f5fe1e449",NA,NA,NA,NA,22.7074455359398,NA,NA,NA,"Syntrophobacterales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"8550561c2fdadd7f67c40b816b48c1ef",NA,NA,NA,NA,-23.3014017664099,NA,NA,NA,"Oligoflexales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"850dd59997cd860e8fe18e3268e86e70",NA,NA,NA,NA,-23.3954939371618,NA,NA,NA,"Rhizobiales_A",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"e73096ccb9c6b2d19edd28aba6202d7c",NA,NA,NA,NA,21.7928167060856,NA,NA,NA,"Rhodospirillales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"40d5327bed1fddfb379c33d12322d361",NA,NA,NA,NA,23.2949024138423,NA,NA,NA,"Micavibrionales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"4c65fe994172a674fb753d63c6f93f9a",NA,NA,NA,NA,21.2840968108245,NA,23.8244548178772,NA,"Thermoactinomycetales",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"30be3f21e278e5b6e83bba62d455fa91",NA,NA,NA,NA,-24.7373595928795,NA,NA,NA,"Acidulodesulfobacterales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"83ed7de6a0f63ad7ef724503e04498c0",NA,NA,NA,NA,0.717676312300775,NA,NA,NA,"TANB77",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"029bdcfeee7f09ec337010a17c9945d9",NA,NA,NA,NA,-23.1956670324111,NA,22.3493819342243,NA,"Acetivibrionales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"b1ada5450306be8190fe085fc59a5954",NA,NA,NA,NA,22.9583913689779,NA,NA,NA,"Gaiellales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"1f6eef91cea08599638ee46a4c7e7c99",NA,NA,NA,NA,22.9156040825486,NA,NA,NA,"Berkiellales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"b1027ab906ae1c9f582c251f422ba320",NA,NA,NA,NA,-23.7466649083319,NA,NA,NA,"Diplorickettsiales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"ec7d2fab65ba478da5c32c9a7594642e",NA,NA,NA,NA,-24.7643170020962,NA,25.022380475956,NA,"Holophagales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"705158eef551ec080dd66226b645c0fe",NA,NA,NA,NA,22.4151775222947,NA,NA,NA,"Bacillales_D",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"98efba6e4e3e6a0f52c2727c91619f72",NA,NA,NA,NA,-4.71141423275073,0.83759968796012,NA,NA,"Bacillales_B",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"bb4e56f75b6a7bb46a5af5792a0f003c",NA,NA,NA,NA,-22.9861465369702,NA,NA,NA,"Bacillales_C",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"d8ec63d34841f558e0adca3e1f9c4f62",NA,NA,NA,NA,21.9379142707575,NA,NA,NA,"Thermicanales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"58b0b02468dbe1a3d123dcc7acedd4fb",NA,NA,NA,NA,-24.7149026090512,NA,NA,NA,"Burkholderiales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"a8703b4c215413b89a7475cdd6420ff0",NA,NA,NA,NA,2.42423899627001,0.995169205101226,NA,NA,"Pseudomonadales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"b212c07c7a19c7ac62501eb81de4309f",NA,NA,NA,NA,NA,NA,-24.4239567737871,7.17463889531545e-09,"Unclassified Thermoplasmata",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"b0cbcd44ec19c09d0553954e1ea04a70",NA,NA,NA,NA,NA,NA,23.8635043494655,NA,"Hydrogenedentiales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"fdaa0076de7e870bf7067cee4efa1ad0",NA,NA,NA,NA,NA,NA,21.7817121719137,NA,"Thermoanaerobaculales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"9e3c0d7bc15f6411f76c1e933b5e7be0",NA,NA,NA,NA,NA,NA,-25.9452103998424,9.76181030905389e-10,"RBG-13-43-22",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"b2f917933d93ce136305d2932a9ed386",NA,NA,NA,NA,NA,NA,-8.90656701389319,0.0695494576560204,"Unclassified Desulfobacterota_I",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"02c588455cf584b99ce7da25edbe2e5b",NA,NA,NA,NA,NA,NA,23.7863314685197,NA,"Geminicoccales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"4118c752bf241af040596d03c7a366ff",NA,NA,NA,NA,NA,NA,25.1371587390341,2.08576659305925e-09,"Dehalobacteriales",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"d6861de89e8c6f692a58a6a6e2a0e3c1",NA,NA,NA,NA,NA,NA,22.6285201410294,NA,"Unclassified Cyanobacteriia",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"5a44d3b6635b35994d21f4c9c87ed91e",NA,NA,NA,NA,NA,NA,-26.589396138281,4.54918650603427e-10,"Acidiferrobacterales",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"41a748491bbb6a2abeeddbe6ba353232",NA,NA,NA,NA,NA,NA,-26.6804176698779,4.54918650603427e-10,"Burkholderiales",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
"61cafc87e9a8ec02baa9509c03357719",NA,NA,NA,NA,NA,NA,22.9154986887415,NA,"Methylococcales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",""
